plant,nom d'équipement,ID Technique,Process,nom master data,emplacement ,Immo Number,numéro de série,"année 
(plaque signalitique)",commersialisation d'équipement ,commersialisation PDR ,age ,D(degradabilite ,HP ( heure de production ),HP coef,P pdr ( piece de rechange),"MT (deux facteur mttr et mtbf ) mttr : main time to repair , mtbf : main time between failure",T (technologie ,"Aging 
Result","Equipment
Staus",Physical status
LTN1,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142220904,10608,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142031005,3051,2003,OUI,OUI,22,1,3920,0.75,0,0,0,0.675,Alarmant,
LTN1,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,414222902,10605,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142220901,10606,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,schafer eps 6000,ET00001179,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,4142221003,10104,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180703,1850-1,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200180102,784,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110131203,7223-3,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200160901,784,2016,OUI,OUI,9,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220505,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,7811,2023,NON,OUI,2,0,3920,0.75,0,0,1,0.125,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,7842-2,2018,NON,OUI,7,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130410,2053-10,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150504,6014-1,2015,NON,OUI,10,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220511,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235151203,784,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,6014-2,2015,NON,OUI,10,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235151203,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,7842-1,2018,NON,OUI,7,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150201,3702-2,2015,NON,OUI,10,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200211206,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220506,784,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,Moyen
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110220603,6417-10,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110220605,6417-8,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,raychem rbk ,ET00001156,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,42351306608,13d0005,2013,NON,NON,12,0.4,3920,0.75,1,0,1,0.565,Moyen,Moyen
LTN1,raychem rbk ,ET00001156,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,740331-000,797,2001,NON,NON,24,1,3920,0.75,1,0,1,0.925,Besoin Upgrade,Besoin Upgrade
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110220602,6417-7,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,21102206604,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,40200180102,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220516,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130404,2053-04,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,2207,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,24200220512,784,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235151201,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130411,2053-11,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,4110220704,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200161101,784,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200180608,784,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130409,2053-9,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs bltts ,ET00001572,Test Module,Mecalbi--STCS-BLTTS,vkf,4149180606,12,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130403,2053-3,2011,NON,OUI,14,0.4,3920,0.75,0,0,1,0.365,Bon,Moyen
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,7816-1,2018,NON,OUI,7,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4141221105,1039,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,2110130904,2161-1,2013,NON,OUI,12,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200211207,784,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2420022513,784,2016,OUI,OUI,9,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,411220703,6417-3,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110220702,6417-9,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220510,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200211207,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110220101,6417-6,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,9137,2016,NON,OUI,9,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4235150303,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,47,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,45,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,raychem rbk ,ET00001156,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,223511205,783,2011,NON,NON,14,0.4,3920,0.75,1,0,1,0.565,Moyen,Moyen
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,8767-1,2016,NON,OUI,9,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,8767-2,2016,NON,OUI,9,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,raychem rbk ,ET00001156,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,4200210201,238,2016,NON,NON,9,0.4,3920,0.75,1,0,1,0.565,Moyen,Bon
LTN1,meclbi stcs cs 19 (tunelle),ET00002498,Shrinking Machine Tunnel,Mecalbi--STCS-CS19,vkf,4200220503,14310-00,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,komax mira 340 ,#N/A,Stripping Machine,Komax--Mira 340,vkf,,523,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110220701,6417-4,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,420022054,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,7816-2,2023,NON,OUI,2,0,3920,0.75,0,0,1,0.125,Excellent,Excellent
LTN1,mecalbi stcs evo 500,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235150503,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200211203,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130402,2053-2,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180704,1850-2,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220515,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220509,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110131207,3206-3,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,2756,2018,NON,OUI,7,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235150202,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220508,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110220606,6417-5,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200161102,784,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150202,3702-3,2015,NON,OUI,10,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110100604,2133-3,2010,NON,OUI,15,0.7,3920,0.75,0,0,1,0.545,Moyen,Moyen
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200211202,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200180609,230,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110110502,9886-2,2011,NON,OUI,14,0.4,3920,0.75,0,0,1,0.365,Bon,Moyen
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200180608,784,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200211204,784,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,,2053-13,2014,NON,OUI,11,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235150302,784,2015,OUI,OUI,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,24200220513,784,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,21102206601,6417-2,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,2110110304,982063-3,2011,OUI,OUI,14,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110130406,2053-06,2014,OUI,OUI,11,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110171201,2005857,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Excellent
LTN1,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110151201,3702-1,2015,NON,OUI,10,0.4,3920,0.75,0,0,1,0.365,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200220504,784,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200160403,784,2016,OUI,OUI,9,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,,784,2005,OUI,OUI,20,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen
LTN1,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,,784,2012,OUI,OUI,13,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs bltts ,ET00001572,Test Module,Mecalbi--STCS-BLTTS,vkf,4141471001,1,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,tayco ir 1891 (navette),ET00001151,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,2200110701,633,2011,NON,NON,14,0.4,3920,0.75,1,0,1,0.565,Moyen,Moyen
LTN1,mecalbi stcs bltts ,ET00001572,Test Module,Mecalbi--STCS-BLTTS,vkf,4149180403,9,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,mecalbi stcs vmir,ET00001353,Shrinking Machine Processor,Mecalbi--STCS-VMir,vkf,4200171001,182,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,komax mira 340,#N/A,Stripping Machine,Komax--Mira 340,vkf,,8450,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4141221104,1037,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,dsg canusa,ET00001009,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,24200221102,21,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,dsg canusa,ET00001009,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4200221101,22,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs bltts ,ET00001572,Test Module,Mecalbi--STCS-BLTTS,vkf,4149180605,15,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,Bon
LTN1,schleuniger jacket strip 8400,ET00001196,Stripping Machine,Schleuniger--JS 8400,vkf,,8564,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,2200220603,102,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,99,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,98,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,96,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,97,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,4149190115,101,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs pt,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,4149190114,100,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,mecalbi stcs bltts ,ET00001572,Test Module,Mecalbi--STCS-BLTTS,vkf,,32,2024,OUI,OUI,1,0,3920,0.75,0,0,0,0.075,Excellent,Excellent
LTN1,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,2143191201,1035,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,,160,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage,ET00000387,Assembly Line Carousel,LEONI WDEKI--Assembly Line Carousel,assembly/testing,4144071101,3,2011,NON,OUI,14,0.4,3920,0.75,0,0,1,0.365,Bon,
LTN1,Chaine de montage,ET00000387,Assembly Line Carousel,LEONI WDEKI--Assembly Line Carousel,assembly/testing,2144180805,1,2012,NON,OUI,13,0.4,3920,0.75,0,0,1,0.365,Bon,
LTN1,Chaine de montage E-Q Line N°09,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,2144181201,2144181201,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°048,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144081003,4144081003,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°47,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220708,4144220708,2023,OUI,OUI,2,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°45,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220705,4144220705,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°44,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220704,4144220704,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line EL43,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220501,4144220501,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°040,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220402,4144220402,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°39,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220302,4144220302,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°37,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220403,4144220403,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144171207,4144171207,2017,OUI,OUI,8,0.4,3920,0.75,0,0,0,0.315,Bon,
LTN1,Chaine de montage E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144220706,4144220706,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°36,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220303,4144220303,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°35,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220405,4144220405,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°34,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144420601,4144420601,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
LTN1,Chaine de montage E-Q Line N°33,ET00000389,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144150102,4144150102,2022,OUI,OUI,3,0,3920,0.75,0,0,0,0.075,Excellent,
